Game,PlayerID,Health,ActionType,ActionString,HeuristicValue
0,1,51,TOVPlayerMove,Moved from tile [6, 8] in direction [-1, 0].,16.045
0,2,67,TOVPlayerMove,Moved from tile [7, 7] in direction [0, 1].,14.719999999999999
0,0,52,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,16.195
0,1,51,TOVPlayerMove,Moved from tile [6, 9] in direction [0, 1].,16.045
0,2,67,TOVPlayerMove,Moved from tile [8, 7] in direction [0, -1].,14.719999999999999
0,0,52,TOVPlayerMove,Moved from tile [5, 9] in direction [0, 1].,16.195
0,1,51,TOVPlayerMove,Moved from tile [6, 8] in direction [1, 0].,16.045
0,2,67,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,14.719999999999999
0,0,52,TOVPlayerMove,Moved from tile [6, 9] in direction [0, -1].,16.195
0,1,75,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,16.045
0,2,83,TOVPlayerMove,Moved from tile [8, 7] in direction [0, 1].,14.719999999999999
0,0,76,TOVPlayerMove,Moved from tile [7, 9] in direction [0, 1].,16.195
0,1,75,TOVPlayerMove,Moved from tile [5, 9] in direction [-1, 0].,16.045
0,2,83,TOVPlayerMove,Moved from tile [8, 8] in direction [1, 0].,14.719999999999999
0,0,76,TOVPlayerMove,Moved from tile [6, 9] in direction [0, 1].,16.195
0,1,75,TOVPlayerMove,Moved from tile [6, 9] in direction [0, 1].,16.045
0,2,83,TOVPlayerMove,Moved from tile [8, 9] in direction [0, 1].,14.719999999999999
0,1,75,TOVPlayerMove,Moved from tile [9, 9] in direction [1, 0].,16.045
0,2,83,TOVPlayerUseCard,Played the card: null,14.719999999999999
0,0,76,TOVPlayerUseCard,Played the card: null,16.195
0,0,71,TOVPlayerUseCard,Played the card: null,16.195
0,0,71,TOVPlayerAttack,Default Attack against 697,16.2
0,1,70,TOVPlayerAttack,Default Attack against 697,16.32
0,2,73,TOVPlayerMove,Moved from tile [9, 9] in direction [0, 1].,14.969999999999999
0,0,71,TOVPlayerMove,Moved from tile [9, 9] in direction [0, 1].,16.53
0,1,70,TOVPlayerMove,Moved from tile [9, 10] in direction [1, 0].,16.32
0,0,71,TOVPlayerMove,Moved from tile [8, 10] in direction [-1, 0].,16.53
0,1,70,TOVPlayerAttack,Default Attack against 719,16.32
0,2,73,TOVPlayerAttack,Default Attack against 720,15.219999999999999
0,0,71,TOVPlayerMove,Moved from tile [8, 11] in direction [0, 1].,16.86
0,1,70,TOVPlayerAttack,Default Attack against 744,16.9
0,2,73,TOVPlayerMove,Moved from tile [8, 11] in direction [1, 0].,15.469999999999999
0,0,71,TOVPlayerMove,Moved from tile [8, 11] in direction [-1, 0].,17.189999999999998
0,1,70,TOVPlayerMove,Moved from tile [9, 11] in direction [0, 1].,16.9
0,1,70,TOVPlayerMove,Moved from tile [10, 11] in direction [1, 0].,16.9
0,2,73,TOVPlayerAttack,Default Attack against 748,15.719999999999999
0,0,71,TOVPlayerMove,Moved from tile [10, 11] in direction [0, -1].,17.439999999999998
0,1,70,TOVPlayerMove,Moved from tile [10, 11] in direction [0, 1].,17.23
0,2,73,TOVPlayerMove,Moved from tile [10, 10] in direction [-1, 0].,15.719999999999999
0,0,71,TOVPlayerMove,Moved from tile [11, 10] in direction [1, 0].,17.439999999999998
0,2,67,TOVPlayerAttack,Default Attack against 725,15.719999999999999
0,1,70,TOVPlayerAttack,Default Attack against 726,17.23
0,2,67,TOVPlayerAttack,Default Attack against 726,15.975
0,0,65,TOVPlayerMove,Moved from tile [11, 10] in direction [0, -1].,17.77
0,1,70,TOVPlayerMove,Moved from tile [11, 10] in direction [0, 1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [11, 9] in direction [1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [11, 11] in direction [0, -1].,17.77
0,1,70,TOVPlayerMove,Moved from tile [12, 10] in direction [-1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [11, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 11] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [11, 10] in direction [0, -1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [10, 8] in direction [0, 1].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 10] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [11, 11] in direction [0, 1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 8] in direction [0, 1].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 11] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [11, 12] in direction [0, 1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 12] in direction [1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [10, 12] in direction [0, 1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 8] in direction [0, 1].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 13] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [10, 13] in direction [0, 1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 14] in direction [1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [9, 13] in direction [-1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [9, 14] in direction [0, 1].,17.77
0,1,70,TOVPlayerMove,Moved from tile [8, 13] in direction [0, -1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 9] in direction [0, 1].,15.975
0,0,65,TOVPlayerMove,Moved from tile [9, 13] in direction [0, -1].,17.77
0,1,70,TOVPlayerMove,Moved from tile [8, 14] in direction [0, 1].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [9, 14] in direction [0, 1].,17.77
0,1,70,TOVPlayerMove,Moved from tile [7, 14] in direction [1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 9] in direction [0, -1].,15.975
0,0,65,TOVPlayerMove,Moved from tile [10, 14] in direction [0, -1].,17.77
0,1,70,TOVPlayerMove,Moved from tile [7, 13] in direction [-1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [9, 14] in direction [1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [6, 13] in direction [-1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [10, 8] in direction [0, 1].,15.975
0,0,65,TOVPlayerMove,Moved from tile [8, 14] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [6, 14] in direction [-1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [9, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [7, 14] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [5, 14] in direction [-1, 0].,17.56
0,2,67,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,15.975
0,0,65,TOVPlayerMove,Moved from tile [6, 14] in direction [-1, 0].,17.77
0,1,70,TOVPlayerMove,Moved from tile [4, 14] in direction [0, -1].,17.56
0,1,70,TOVPlayerMove,Moved from tile [4, 13] in direction [0, -1].,17.56
0,0,65,TOVPlayerUseCard,Played the card: null,17.77
0,1,70,TOVPlayerAttack,Default Attack against 780,17.81
0,2,67,TOVPlayerMove,Moved from tile [4, 13] in direction [0, 1].,16.225
0,0,65,TOVPlayerMove,Moved from tile [4, 13] in direction [-1, 0].,18.1
0,1,70,TOVPlayerMove,Moved from tile [4, 14] in direction [0, 1].,17.81
0,0,65,TOVPlayerMove,Moved from tile [3, 14] in direction [-1, 0].,18.1
0,1,70,TOVPlayerAttack,Default Attack against 824,17.81
0,1,70,TOVPlayerAttack,Default Attack against 823,17.89
0,2,59,TOVPlayerAttack,Default Attack against 824,16.225
0,0,57,TOVPlayerAttack,Default Attack against 825,18.18
0,1,70,TOVPlayerAttack,Default Attack against 825,18.14
0,2,59,TOVPlayerMove,Moved from tile [3, 14] in direction [-1, 0].,16.48
0,0,57,TOVPlayerMove,Moved from tile [3, 14] in direction [-1, 0].,18.509999999999998
0,1,70,TOVPlayerMove,Moved from tile [2, 14] in direction [1, 0].,18.14
0,0,57,TOVPlayerMove,Moved from tile [1, 14] in direction [-1, 0].,18.509999999999998
0,1,70,TOVPlayerAttack,Default Attack against 817,18.14
0,2,59,TOVPlayerUseCard,Played the card: null,16.48
0,2,48,TOVPlayerAttack,Default Attack against 818,16.485
0,0,57,TOVPlayerAttack,Default Attack against 818,18.59
0,1,59,TOVPlayerUseCard,Played the card: null,18.195
0,2,48,TOVPlayerAttack,Default Attack against 819,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 14] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [1, 14] in direction [-1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 13] in direction [0, -1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [0, 14] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [1, 13] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 14] in direction [0, 1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [0, 13] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [1, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 13] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [0, 12] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [2, 14] in direction [1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 14] in direction [0, -1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 12] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [2, 13] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 13] in direction [0, 1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 11] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [2, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 12] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 10] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [3, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 13] in direction [-1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 9] in direction [1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [2, 14] in direction [0, 1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [2, 13] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 10] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [3, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [2, 14] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 9] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [4, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [2, 13] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [1, 8] in direction [-1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [5, 14] in direction [1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 13] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [6, 14] in direction [1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 14] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [3, 8] in direction [-1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [7, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 14] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [3, 7] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [8, 14] in direction [0, 1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 13] in direction [-1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [3, 8] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [7, 14] in direction [1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 12] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 8] in direction [0, -1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [8, 14] in direction [0, 1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 11] in direction [0, -1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 9] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [8, 13] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 12] in direction [-1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [7, 13] in direction [0, 1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 12] in direction [-1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 9] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [6, 13] in direction [1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 13] in direction [0, 1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [5, 9] in direction [-1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [6, 14] in direction [-1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 13] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 9] in direction [0, 1].,18.84
0,1,59,TOVPlayerMove,Moved from tile [7, 14] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 14] in direction [-1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [6, 14] in direction [-1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 14] in direction [0, -1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [3, 8] in direction [-1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [6, 13] in direction [1, 0].,18.525
0,2,48,TOVPlayerMove,Moved from tile [0, 14] in direction [0, -1].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,18.84
0,1,59,TOVPlayerMove,Moved from tile [6, 12] in direction [0, -1].,18.525
0,2,48,TOVPlayerMove,Moved from tile [1, 14] in direction [1, 0].,16.815
0,0,57,TOVPlayerMove,Moved from tile [4, 7] in direction [-1, 0].,18.84
0,0,57,TOVPlayerMove,Moved from tile [4, 6] in direction [0, -1].,18.84
0,1,59,TOVPlayerAttack,Default Attack against 606,18.775
